X,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
285,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD CORTÈS,30000,551,FALSE,20000,['Painting'],15000,PLACE VENDOME SOUS LA PLUIE,['Cityscape'],2017,"signed Edouard Corts. (lower left); stamped with the artists copyright and numbered 5184 (on the reverse) oil on canvas 13 by 17 3/4 in.; 33 by 45.5 cm. Painted in 1950. Provenance  Galerie F. Clair, Paris (acquired directly from the artist, 1950) Herbert Arnot Inc., New York, by July 1950 Sarachek , U.S.A., by August 1950 Belnord Art Studio, New York Acquired from the above by the parents of the present owner in the 1950s Thence by descent"
286,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],FRANÇOIS-ADOLPHE GRISON,30000,552,FALSE,20000,['Painting'],16250,THE DOCTOR,['Genre'],2017,"signed Grison (lower right) oil on canvas 46 3/4by 35 1/8 in.; 118.8by 89.3 cm. Provenance  Frederick Thom Gallery, Toronto (according to a label on the reverse)"
287,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],EVERT PIETERS,3000,553,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",3750,HOME INDUSTRY,['Interior'],2017,"signed E. Pieters and dated 1902 (lower left) oil on canvas 24 1/4by 20 1/8 in.; 61.5by 51 cm. Provenance  Vose Galleries, Boston (purchased from the artist in 1902) Amelia Peabody, Boston Sale: Sotheby's, New York, February 27, 1986, lot 101 Acquired at the above sale"
288,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],MARGARET DOVASTON,12000,554,FALSE,8000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",6250,RECORDING THE WEIGHT,"['Genre', 'Genre scene', 'Interior']",2017,"signed M. Dovaston (lower right) oil on canvas 20by 28 5/8 in.; 51by 72.5 cm. Provenance  Private collection (and sold: Barridoff Galleries, Portland, August 8, 2001, lot 90) MacConnal-Mason &amp; Son Ltd., London Acquired from the above by the present owner"
289,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],WALTER DENDY SADLER,30000,555,FALSE,20000,['Oil on canvas'],15000,OLD FRIENDS,['Genre scene'],2017,"signed W Dendy Sadler (lower left) oil on canvas 34 by 48 1/8 in.; 86.4 by 122.3 cm. Provenance  Frost &amp; Reed, London Sale: Christie's, New York, October 28, 1981, lot 252"
290,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],ÉDOUARD-JEAN DAMBOURGEZ,15000,556,FALSE,10000,['Oil on canvas'],8125,LA SALADE INTERROMPUE,['Genre scene'],2017,"signed E Dambourgez and dated 1881 (lower right) oil on canvas 31 1/2 by 45 1/2 in.; 80 by 115.6 cm. Exhibited  (Probably) Paris, Salon , 1881, no. 581"
291,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Austrian'],EDMUND ADLER,8000,557,TRUE,6000,['Oil on canvas'],7500,THE BIRD CAGE,['Genre'],2017,signed Edmund Adler (lower left) oil on canvas 24 by 30 in.; 61 by 76.2 cm.
292,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],JEAN-PAUL LAURENS,8000,558,TRUE,6000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",16250,VIVE LE ROI,['Genre'],2017,"signed Jean-Paul Laurens and dated 1893 (lower right) oil on canvas, unframed 54 1/2by 72 1/8 in.; 138.4by 183.5 cm. Provenance  Private collection, Santiago Thence by descent"
293,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],EDOUARD FRÈRE,6000,559,TRUE,4000,['Oil'],1750,ON THE ICE,"['Genre', 'Genre scene', 'Winter Lanscape']",2017,"signed E. Frere (indistinctly, lower left) oil on panel 14 1/4 by 18 in.; 36.2 by 45.7 cm Provenance  Haynes Art Gallery, Toronto (according to a label on the reverse) Private collection, Toronto Thence by descent to the present owner"
294,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],EUGENIO ZAMPIGHI,25000,560,TRUE,18000,['Painting'],25000,THE BABY&#39;S BATH,"['Children', 'Genre']",2017,signed E Zampighi (lower left) oil on canvas 28 3/4by 41 3/8 in.; 73by 105 cm. Provenance  Major General and Mrs. John W. B. Barr (acquired by Mrs. Barr in the 1970s) Thence by descent
295,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],PIERRE-MARIE BEYLE,1500,561,TRUE,1000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",2125,THE CIRCUS COMING INTO TOWN ON A SNOWY EVENING,['Genre'],2017,"signed Beyle (lower left) oil on canvas 36 1/4by 26 in.; 92.2by 66 cm. Provenance  Sale: Christie's, New York, May 22, 1996, lot 231"
296,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],THÉODORE CHASSÉRIAU,10000,562,TRUE,7000,['Oil on canvas'],17500,MARY STUART SWEARING REVENGE,['Figurative'],2017,"with the Vente Thodore Chassriau stampon the stretcher oil on canvas 25 1/2 by 21 1/4 in. Provenance  Sale: Vente Chassriau , March 16, 1857, lot 16 (titled Marie Stuart jurant la vengeance ) Otto Skaller, Berlin Sale: Berlin, Paul Graupe, November 13, 1930, lot 3 Offered at: Berlin, Internationales Kunst-und Auktionshaus, February 2, 1932, lot 356 Sale: Vente Chassriau , Paris, June 14, 1944 (titled Portrait de Mlle Alice Ozy ) Andr Derain, Chambourg Sale: Galerie Charpentier, Paris, Vente Andr Derain , March 22, 1955, lot 63 (titled Alice Ozy dans le rle de Marie Stuart ) Sale: Htel Drouot, Paris, June 24, 1955"
297,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],ADOLPHE ALEXANDRE LESREL,12000,563,FALSE,8000,"['Oil', 'Board/panel', 'Oil on panel', 'Painting']",6875,RETOUR DE CHASSE,"['Equestrian', 'Landscape']",2017,"signed A.A. Lesrel and dated 1888 (lower right) oil on panel 21 1/2by 18 in.; 54.5by 45.6 cm. Provenance  Sale: Sotheby's, New York, October 23, 1997, lot 255A"
298,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],DAVID EMIL JOSEPH DE NOTER AND PETRUS RENIER HUBERTUS KNARREN,12000,564,TRUE,8000,"['Board/panel', 'Oil on panel']",8125,AN INTERIOR WITH FRUIT AND FLOWERS,"['Genre', 'Interior', 'Still life']",2017,"signed David de Noter/P. Knarren/figure (lower left) oil on panel 30 1/2 by 24 1/2 in.; 77.5 by 62.2 cm. Provenance  Private collection (and sold: Christie's, London, July 13, 1997, lot 14) MacConnal-Mason &amp; Son Ltd., London Acquired from the above by present owner"
299,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Italian'],ANGELO RIBOSSI,7000,565,FALSE,5000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",4375,THE CITTERN,"['Interior', 'Music', 'Musical instruments']",2017,signed A. Ribossi (lower right) oil on canvas 42 3/8by 33 in.; 107.5by 83.8 cm.
301,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,567,TRUE,15000,['Oil on canvas'],15000,TEATIME,['Interior'],2017,"signed Georges Croegaert and inscribed Paris (lower left) oil on panel 9 3/8by 13 1/8 in.; 24by 33.2 cm. Provenance  Mr. W. R. Rigby (acquired circa 1930) Private English collection (by descent from the above and sold:Sotheby's, London, April 9, 2002, lot 155) MacConnal-Mason &amp; Son Ltd., London"
302,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,568,TRUE,15000,['Oil on canvas'],25000,THE FAVORITE,"['Interior', 'Portrait']",2017,"signed Georges Croegaert and inscribed Paris (lower right) oil onpanel 13 3/4 by 10 1/2 in.; 34.9 by 26.7 cm. Provenance  Richard Haworth, Blackburn, United Kingdom MacConnal-Mason &amp; Son Ltd., London"
303,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],MARCEL BRUNERY,12000,569,TRUE,8000,['Painting'],35000,LA LECTURE,"['Genre', 'Interior']",2017,"signed M. Brunery (lower right) oil on canvas 24 by 30 in.; 61 by 76.2 cm. Provenance  MacConnal-Mason &amp; Son Ltd., London"
304,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Photorealism'],GEORGES CROEGAERT,20000,570,FALSE,15000,['Oil on panel'],11875,LE MOT JUSTE,['Portrait'],2017,"signed Georges Croegaert and inscribed Paris (lower left) oil onpanel 14 by 10 3/4 in.; 35.6 by 27.3 cm. Provenance  M. Newman Ltd., London Sale: Phillips, London, November 19, 1996, lot 78 MacConnal-Mason &amp; Son Ltd., London"
305,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],ADRIANUS EVERSEN,7000,571,TRUE,5000,['Painting'],5000,AFTER CHURCH,['Cityscape'],2017,"signed A. Eversen and dated 55 (lower left) oil on panel 14 1/4 by 10 in.; 36.2 by 25.4 cm. Provenance  Sale: Van Marle &amp; Bignell, The Hague, September 11, 1978 Sale: Paul Brendt, Amsterdam, November 27, 1979, lot 91 Sale: Sotheby Mak Van Waay, Amsterdam, November 17-18, 1981, lot 28 Sale: Sotheby's,London,October7, 1987, lot 13 Acquired at the above sale by the present owner"
306,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['French'],"HIPPOLYTE VICTOR SEBRON, FLORENT JOSEPH MARIE WILLEMS, LOUIS GALLAIT",3000,572,TRUE,2000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",5625,INTERIOR OF A CATHEDRAL,['Interior'],2017,"signed Willems 1844 (on the column, lower right) andsigned H Sebron (on the column, lower left) oil on canvas 45 7/8 by 35 3/8 in.; 116.5 by 90 cm. Provenance  Gift of Wallace M. Scudder,France/Belgium, 1953"
307,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],JOHANNES BERTHOLOMÄUS DUNTZE,5000,573,TRUE,3000,['Painting'],4375,A WINTER TWILIGHT,['Winter Lanscape'],2017,"signed J. Duntze. and dated 1874 (lower left) oil on panel 8 7/8by 14 3/8 in.; 22.5by 36.5 cm. Provenance  Sale: Bonham's, London, June 16, 2004, lot 18 MacConnal-Mason &amp; Son, Ltd., London"
308,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Dutch'],HENDRIK PIETER KOEKKOEK,7000,574,FALSE,5000,['Painting'],4000,FIGURES ON A FOREST PATH,"['Figure', 'Landscape']",2017,"signed H. P. Koekkoek (lower right) oil on canvas 13 by 16 5/8 in.; 33 by 42.2 cm. Provenance  Sale: Sotheby's, London, October 7, 1987, lot 3 Acquired at the above sale by the present owner"
309,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],ALOIS ARNEGGER,3000,575,TRUE,2000,['Painting'],2375,VIEW OF KITZBÜHEL,['Cityscape'],2017,"signed A. Arnegger. (lower right) oil on canvas 28 by 37 3/8 in; 71.1 by 95 cm. Provenance  Sale: Dorotheum, Vienna, 25 May 2009, lot 259 MacConnal-Mason &amp; Son Ltd., London"
310,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Austrian'],HANS MAKART,7000,576,TRUE,5000,['Painting'],32500,"SKETCHES FOR THE GYMNASIUM AT THE HERMESVILLA, VIENNA: 3 PAINTINGS",['Architecture'],2017,"each, oil on paperboard each, 10 3/8by 8 3/4 in.; 25.8by 22.2 cm. Provenance  Shepherd Gallery, Associates, Inc., New York Acquired from the above in 1975"
311,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['Spanish'],JOS?MARÍA LÓPEZ MEZQUITA,6000,577,TRUE,4000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",8750,ANTES DE LA PROCESION,['Genre'],2017,"signed J Lopez Mezquita (lower right); signed, inscribed and dated Lopez Mezquita ""Antes de la Procession"" 1917 (on the verso) oil on canvas 39 1/2 by 39 1/2 in.; 100.5 by 100.5 cm. Provenance  Private collection, Santiago Thence by descent"
312,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],BENJAMIN WALTER SPIERS,4000,578,TRUE,3000,"['Paper', 'Watercolour', 'Pencil']",8750,AN BIT OF OLD LONDON,['Still life'],2017,"signed and dated B.W. Spiers. 1890. (center right) watercolor overpencil on thin paperboard mounted onto paperboard 21 5/8 by 35 3/8 in.: 55 by 90 cm. Provenance  Mr. Frank Tagart (by descent from his father, who acquired the work directly from the artist)"
313,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],"JOHN LISTON BYAM SHAW A.R.W.S., R.I.",7000,579,TRUE,5000,['Painting'],5000,CUPID AND CAMPASPE,"['Allegory', 'Mythological', 'Mythology']",2017,"signed and dated 1899 Byam Shaw (lower left) oil on panel 7 7/8 by 12 in.; 20 by 30.5 cm. Provenance  Private Collection, Scarsdale, New York By descent from the above to the present owner"
314,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],FRITZ VAN DER VENNE,1200,580,TRUE,800,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",1125,GOING TO MARKET,"['Genre', 'Genre scene']",2017,"signed v.d. Venne and dated Munchen 1893 oil on canvas 14 1/2by 20 in.; 36.8 by 50.8 cm. Provenance  Sale: Christie's, New York, February 26,1986, lot 49"
315,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['German'],OTTO SOMMER,5000,581,FALSE,3000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",2375,COWS IN A MOUNTAINOUS LANDSCAPE,['Landscape'],2017,"signed Otto Sommer and dated Munchen 1873 (lower right) oil on canvas 34by 49 in.; 86.3 by 124.5 cm. Provenance  Sale: Sotheby's, New York,January 20, 1993, lot 364 Acquired at the above sale by the present owner"
316,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],"ALFRED FONTVILLE DE BREANSKI, JR.",7000,582,FALSE,5000,"['Oil', 'Canvas', 'Oil on canvas', 'Painting']",4000,"SEPTEMBER MORNING, LOCH LOMOND",['Landscape'],2017,"signed AdeBreanskiJr. (lower left); signed again and inscribed September Morning, Loch Lomond N.B (on the reverse) oil on canvas 28 1/8 by 42 1/4 in.; 71.5 by 107 cm. Provenance  Newman Galleries (according to a label on the frame)"
317,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],JAMES WARD,3000,583,TRUE,2000,['Painting'],2125,CONFRONTATION AT THE CROSSING,['Genre'],2017,signed with initials JW. and dated 1833 (lower right) oil on panel 12 1/4 by 20 in.; 31.1 by 50.8 cm.
318,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],ARTHUR WARDLE,60000,584,FALSE,40000,['Oil on canvas'],35000,THE FIRST BATH - WIRE FOX TERRIER PUPPIES,['Sporting'],2017,signed Arthur / Wardle (lower right) oil on canvas 19 3/4 by 25 3/4 in.; 50.2 by 65.4 cm.
319,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],MICHAEL LYNE,20000,585,FALSE,15000,['Oil on canvas'],10625,A WET AFTERNOON AT AYR,['Sporting'],2017,"signed Michael Lyne (lower right); inscribed A Wet Afternoon at Ayr (possibly in another hand, on the stretcher) oil on canvas 28 1/4 by 42 in.; 71.8 by 106.7 cm. Provenance  Sale: Christie's, New York, May 30, 2002, lot 99"
320,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],CHARLES GREGORY,18000,587,FALSE,12000,['Oil on canvas'],10000,"THE ROYAL YACHT SQUADRON &#39;VIKING&#39; AT ANCHOR, OFF COWES AND THE ROYAL...",['Maritime'],2017,"Quantity: 2 both, oil on canvas the first: 24 by 34 in.; 61 by 86.4 cm. the second: 24 1/4 by 34 1/4 in.; 61.6 by 87 cm. Provenance  Richard Green, London Acquired from the above circa 1986"
321,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],NICHOLAS CONDY,18000,588,FALSE,12000,"['Oil on panel', 'Oil on canvas']",10000,A YACHT AND A NORWEGIAN COASTER IN A STORM; A SCHOONER YACHT OF THE ROYAL...,['Maritime'],2017,"Quantity: 3 the third, inscribed extensively The 1000 match between the Water Witch brig (Henry Bradley) / &amp; The Galatea schooner (Lo Beefall) / won by the brig. / N. Condu Junior pinxit 1837 / Devonshire Terrace / Plymouth (on a label on the reverse) the first and second, oil on board the third: oil on panel the first: 13by 17 in.; 33 by 43.2 cm. the second: 11by 15 in.; 28 by 38.1 cm. the third: 13 1/2by 17 1/2 in.; 34.3 by 44.5 cm. Provenance  Richard Green, London Acquired form the above circa 1984"
322,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],"MONTAGUE DAWSON, R.S.M.A., F.R.S.A.",20000,589,TRUE,15000,['Oil on canvas'],21250,THE COLD WHITE BARQUE,['Maritime'],2017,"signed Montague. Dawson. (lower left); inscribed 'The Old White Barque' 'Barque Ellen 1893 of 513 Tones' (in pencil on the stretcher) oil on canvas 24 1/8by 35 7/8 in.; 61.2by 91 cm. Provenance  Sale: Sotheby's, London, May 30, 1990, lot 279 Acquired at the above sale"
323,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],JOHN STEVEN DEWS,18000,590,FALSE,12000,['Oil on canvas'],10000,SCHOONERS RACING,['Maritime'],2017,signed J. Steven Dews (lower left) oil on canvas 30 by 39 3/4 in.; 76.2 by 101 cm.
324,27-Jan-17,master-paintings-19th-century-european-n09600,Master Paintings &amp; 19th Century European Art,USD,['English'],JOHN STEVEN DEWS,12000,591,FALSE,8000,['Oil on canvas'],6250,A SAILBOAT IN THE ARCTIC,['Maritime'],2017,signed J. Steven Dews (lower left) oil on canvas 20 1/8by 28 1/8 in.; 51by 71.4 cm.
325,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Pilgrim century'],"PILGRIM CENTURY TURNED POPLAR SPINDLE-BACK ARMCHAIR, MASSACHUSETTS, CIRCA...",2500,2001,TRUE,1500,['Poplar'],4375,,['Chair'],2017,"pommels and feet replaced. Height 45 3/4 in. Literature  George Parker, Early American Furniture in Wisconsin, Wisconsin Academy Review , 43: 2 (Spring 1997), 4."
326,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Pilgrim century'],"FINE AND RARE PILGRIM CENTURY JOINED OAK AND CHESTNUT CHEST, ATTRIBUTED...",10000,2002,TRUE,5000,"['Wood', 'Other']",8125,,['Chest'],2017,Height 27 1/2 in. by Width 45 1/2 in. by Depth 20 in.
327,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Pilgrim century'],"VERY RARE PILGRIM CENTURY JOINED CEDARWOOD CHEST OF DRAWERS, POSSIBLY...",18000,2003,TRUE,12000,['Other'],20000,,['Chest'],2017,"appears to retain its original cast brass hardware; feet replaced. Height 36 1/2 in. by Width 37 1/2 in. by Depth 21 7/8 in. Provenance  Joe Kindig, Jr., York, Pennsylvania; Mr. and Mrs. Louis Appell, York, Pennsylvania; Sotheby's, New York, Sinking Springs Farm: The Appell Family Collection , January 18, 2003, sale 7867, lot 1002; Alan Miller, Quakertown, Pennsylvania."
328,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['William and Mary'],"PAIR OF WILLIAM AND MARY CARVED OAK AND CANED SIDE CHAIRS, ENGLAND, LAST...",1500,2004,TRUE,1000,['Wood'],1625,,['Chair'],2017,"Height 51 1/2 in. Provenance  Christie's, New York, Important American Furniture, Silver, Folk Art and Decorative Arts: Including the Block and Shell Carved Chest of Drawers made by John Townsend, June 18, 1998, sale 8894, lot 140; Alan Miller, Quakertown, Pennsylvania."
329,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Pilgrim century'],"PILGRIM CENTURY TURNED MAPLE AND PINE CROSS-BASE STAND, NEW ENGLAND, CIRCA...",5000,2005,TRUE,3000,"['Pine', 'Maple']",3000,,['Table'],2017,Height 26 1/4 in. by Width 18 in. by Depth 18 1/2 in.
330,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Other'],"EXCEPTIONAL PAIR OF CAST BRASS CANDLESTICKS, MELCHIUR AND SCHUSTER, NU...",8000,2006,TRUE,5000,['Brass'],15000,,['Lighting'],2017,"marked MS to each rim; together with a matched pair of 16th centurySpanish cast brass ""Capstan"" candlesticks (4 pieces). Heights 9 1/2 in., 5 in. Provenance  The matched pair: Christie's New York, The Collection of Kay and Richard Barrett, June 17, 1997, sale 8704, lot 162 (part); Jonathan Trace, Portsmouth, New Hampshire; Alan Miller, Quakertown, Pennsylvania."
331,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['Pilgrim century'],"PILGRIM CENTURY JOINED AND CARVED OAK AND PINE WITH TURNED MAPLE ""SUNFLOWER""...",12000,2007,TRUE,8000,"['Pine', 'Maple', 'Other']",21250,,['Chest'],2017,"bottom 5 inches of legs replaced. Height 41 1/2 in. by Width 48 in. by Depth 20 1/2 in. Provenance  John Walton, Jewett City, Connecticut."
332,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['16th century', 'Elizabeth I']","AN ELIZABETH I SILVER COMMUNION CUP, MAKER&#39;S MARK HW, PELLET ABOVE, FL...",7000,2008,TRUE,5000,['Silver'],13125,,['Cup'],2017,"stepped domed foot with die-rolled band, compressed knop, flaring cup engraved with strapwork band marked on body below rim height 7 in. 17.8 cm 8 oz 5 dwt 255 g"
333,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['16th century', 'Elizabeth I']","AN ELIZABETH I SILVER SEAL-TOP SPOON, MAKER&#39;S MARK A ?DOG&#39;S HEAD, LONDON,...",3000,2009,TRUE,2000,['Silver'],2000,,['Flatware'],2017,"with fig-shaped bowl, faceted stem and baluster top with remains of engraving marked on back of stem andwith leopard's head onbowl length 5 3/4 in. 14.7 cm"
334,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['17th century'],"A JAMES I SILVER SEAL-TOP SPOON, MAKER&#39;S MARK C ENCLOSING M IN SHIELD,...",2000,2010,TRUE,1500,['Silver'],1375,,['Flatware'],2017,"with fig-shaped bowl, faceted stem, large baluster with v-join topped by pricked initials IA marked on back of stem and with leopard's head in bowl length 6 1/2 in. 16.5 cm"
335,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['17th century'],"AN ENGLISH PROVINCIAL SILVER APOSTLE SPOON, MARKED WITH A CROWNED X PROBABLY...",3000,2011,TRUE,2000,['Silver'],2000,,['Flatware'],2017,"with fig-shaped bowl pricked on the back IL/L and 1680 , the flattened handle topped by a roughly cast gilt figure of an apostle with rosette halo marked in bowl only length 7 1/2 in. 19 cm"
336,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,['17th century'],"A COMMONWEALTH SILVER BEAKER, MAKER&#39;S MARK IC IN HEART, FIVE-POINTED STAR...",5000,2012,TRUE,3000,['Silver'],5250,,"['Beakers', 'goblets']",2017,"short with lightly flaring sides and molded baseband, the rim engraved with strapwork panels with foliated drops, engraved with early initials WC fully marked on base, the date letter struck twice with one overstruck by the maker's mark height 3 3/8 in. 8.6 cm 3 oz 5 dwt 99.5 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 14."
337,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['Charles II', '17th century']","A CHARLES II SILVER TWO-HANDLED CUP AND COVER, JOHN SUTTON, LONDON, 1682/3",10000,2014,FALSE,7000,['Silver'],5500,,['Cup'],2017,"embossed and chased with palm and acanthus below band of running foliage and flowers, beaded double-scroll handles ending in serpents' heads, matching cover withbud finial, gilt interior fully marked at rim and with maker's mark and traces of lion passant and date letter on cover height 6 3/4 in. 17.2 cm 17 oz 15 dwt 553.5 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 14."
338,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['Charles II', '17th century']","A CHARLES II SILVER-GILT SALVER ON FOOT, MAKER&#39;S MARK TB OR JB CONJOINED,...",12000,2015,TRUE,8000,['Silver-gilt'],3750,,['Plates salvers trays'],2017,"on plain trumpet foot, the rim embossed and chased with acanthus and palm, engraved underneath with an early 19th century crest in the Garter under ducal coronet marked on surface with maker's mark only diameter 13 in. 33 cm 37 oz 5 dwt 1157 g Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> The crest is that of Percy, Dukes of Northumberland."
339,19-Jan-17,americana-collection-george-s-parker-ii-caxambas-foundation-n09605,The Highly Important Americana Collection of George S. Parker II from the Caxambas Foundation,USD,"['Charles II', '17th century']","A CHARLES II SILVER TANKARD, MAKER&#39;S MARK EL (JACKSON, 1989, P. 123),...",12000,2016,TRUE,8000,['Silver'],5625,,['Tankards and Mugs'],2017,"the body embossed and chased with palm and acanthus below acanthus band, matching cover with central rosette, double-dolphin thumbpiece and wide shield handle terminal, marked on body, cover, and handle height 6 1/2 in. 16.5 cm 22 oz 5 dwt 690.4 g Literature  George Parker, Lighting and Dining in the Eighteenth Century: Silver Pewter, Brass and Bronze, Wisconsin Academy Review , 43: 3 (Summer 1997), 14."
